pid,housing,log_consumption,log_liq_wealth,log_housing_wealth,log_income,age,age_sq,cons
3303006,0,9.9090252,.34332129,0,10.34456,22,484,1
3303170,1,10.510962,8.6306868,10.602816,11.510674,23,529,1
3306001,1,9.5273895,8.1432695,-1.1507143,10.447483,26,676,1
3310001,0,9.8476439,9.697567,0,11.654573,24,576,1
3311003,0,8.0572233,5.9696441,0,8.2257586,25,625,1
3312003,1,9.597929,8.2658081,9.5864811,10.83339,27,729,1
3316022,0,8.6007137,6.5655632,0,9.8584404,25,625,1
3316170,1,9.2359848,5.3627753,8.2018356,10.870871,28,784,1
3323171,0,9.8430042,6.7909226,0,10.889404,29,841,1
3330171,0,10.2522,6.1904335,0,10.200219,25,625,1
3331001,0,8.8605032,2.2332625,0,10.668602,27,729,1
3332170,0,9.3958225,8.8685141,0,10.438133,22,484,1
3333004,0,9.9007978,.94220918,0,10.789616,28,784,1
3340004,1,9.1793642,4.684804,9.2893076,10.07126,27,729,1
3340005,1,9.1742229,5.9003606,9.0797338,10.657344,25,625,1
3341004,0,9.632556,3.1906345,0,9.9860926,27,729,1
3343001,1,9.7669144,7.6469545,7.1590824,10.337094,26,676,1
3346170,0,9.6747742,1.2358599,0,10.420259,25,625,1
3348007,0,8.9149637,2.2137761,0,10.656004,29,841,1
3351003,0,9.5855389,8.5954504,0,10.385518,29,841,1
3351021,1,10.79725,6.9409761,11.38026,10.938855,27,729,1
3355173,1,10.251322,11.323368,3.0633657,11.326494,29,841,1
3356170,1,10.61468,5.1182795,10.335915,10.633697,22,484,1
3356171,0,9.8462019,7.9323554,0,9.9688368,22,484,1
3359004,0,10.098253,8.6831408,0,10.195959,24,576,1
3359170,0,9.6637154,5.0393119,0,10.032728,23,529,1
3362003,0,9.9551134,.97896427,0,9.5807819,22,484,1
3363170,1,9.3612223,6.1132073,9.7113838,10.560242,26,676,1
3365003,0,9.0783567,2.6352162,0,9.752182,23,529,1
3365004,0,8.8121052,4.9864607,0,9.6726646,22,484,1
3367001,1,9.7780361,8.3112726,10.370088,10.332913,29,841,1
3368003,0,9.7442055,2.2332625,0,9.9631109,27,729,1
3368004,1,10.019339,.65821403,9.3619919,11.361323,26,676,1
3368174,1,11.017389,8.5562258,14.158601,10.819914,22,484,1
3369004,0,8.0875063,-.33878997,0,9.4417171,23,529,1
3369005,0,9.3331089,4.4135103,0,9.9339333,24,576,1
3374001,0,10.315084,13.01662,0,10.543222,27,729,1
3375003,0,9.1183586,-.14858441,0,10.640099,27,729,1
3376004,0,9.7667255,6.1904335,0,10.696054,27,729,1
3376005,1,8.9630156,8.0096903,11.284069,11.10391,28,784,1
3376170,0,9.2283497,-1.8355603,0,9.58566,27,729,1
3377172,1,9.315074,.19368835,9.1319418,10.594031,23,529,1
3379172,1,9.6778412,10.827247,11.698874,11.305348,24,576,1
3381004,1,9.7294807,10.1341,10.718044,10.843077,25,625,1
3381005,0,8.9657812,9.4409523,0,10.438795,22,484,1
3381172,0,10.408805,12.588954,0,11.894063,27,729,1
3381173,1,10.051459,.94220918,10.187961,11.083313,25,625,1
3384003,0,9.0396795,8.0275803,0,11.002953,27,729,1
3388003,0,9.0531721,5.1516933,0,10.131231,25,625,1
3395002,1,10.45453,7.9979281,-.0084571121,10.820365,24,576,1
3396003,0,7.8326879,8.2079782,0,10.013231,26,676,1
3396004,0,9.0205193,-.22980933,0,10.262604,23,529,1
3397004,0,8.5587635,-1.4643073,0,9.8309641,24,576,1
3402003,1,9.6184521,8.5194778,11.434527,10.834367,24,576,1
3402170,0,9.4486542,.46848962,0,11.052396,26,676,1
3402172,0,9.2693033,-3.8309646,0,10.018503,26,676,1
3404170,1,9.8789015,11.804892,14.620861,11.447988,22,484,1
3406001,0,9.3366423,5.8106318,0,10.836906,26,676,1
3407170,0,9.1686258,3.1906345,0,10.08895,22,484,1
3408003,1,9.3674364,5.014595,-1.3351616,10.171245,25,625,1
3413004,1,9.6582308,4.9576774,-.46979421,10.965754,26,676,1
3414003,0,9.028348,7.391005,0,9.3429728,23,529,1
3414171,0,10.377126,6.2326236,0,9.0613747,25,625,1
3415002,0,10.155995,1.1041327,0,10.233557,28,784,1
3418170,0,10.180156,9.6413383,0,11.234336,26,676,1
3422003,0,9.0018082,8.4180126,0,10.374257,23,529,1
3423003,1,9.7035122,8.8960934,9.968996,10.657344,28,784,1
3423004,1,9.1573677,4.5640941,8.1632633,10.195966,26,676,1
3425004,0,8.5698872,8.2379732,0,10.289104,22,484,1
3426004,0,8.4631739,6.4911017,0,9.2321377,27,729,1
3428004,1,9.6836128,3.4896157,2.5712967,11.055502,22,484,1
3429004,0,9.8095398,7.7889004,0,10.311993,23,529,1
3430001,0,9.7200642,8.2065706,0,12.203191,24,576,1
3430002,0,9.7168159,8.8041124,0,10.900022,24,576,1
3431001,0,9.5543776,6.0770726,0,10.127936,27,729,1
3432001,0,9.1857586,8.8034916,0,10.637016,26,676,1
3433001,0,9.4438601,5.8114266,0,10.546685,23,529,1
3434003,0,10.010537,1.342442,0,10.799388,25,625,1
3434004,0,9.3673134,-.22980933,0,9.5671148,23,529,1
3434009,0,9.3440304,4.8686776,0,9.9383678,26,676,1
3435005,0,10.535136,7.1486359,0,11.114781,30,900,1
3437003,0,8.841938,-.67764574,0,9.9822197,23,529,1
3437004,0,9.916275,1.2358599,0,10.472445,22,484,1
3438003,0,10.02468,-1.0213232,0,9.9909286,26,676,1
3438005,0,9.7858915,6.6105995,0,11.110467,23,529,1
3441004,0,9.379344,1.2358599,0,10.083786,23,529,1
3442003,0,10.226198,7.5633931,0,9.7208071,28,784,1
3444170,0,9.7614536,.78338236,0,10.737937,23,529,1
3445004,0,9.1869183,6.0262375,0,10.40098,24,576,1
3447001,0,9.7052774,9.4410686,0,10.328378,22,484,1
3448001,1,9.342927,7.902473,8.9335232,10.86924,30,900,1
3452002,0,9.537571,10.029732,0,10.704806,30,900,1
3462001,0,10.40486,2.2332625,0,10.723754,27,729,1
3473004,0,10.017129,-1.0778785,0,10.89461,29,841,1
3473005,1,10.10819,6.0826821,-1.8614515,10.385399,26,676,1
3473006,0,9.1562376,8.8387232,0,11.164934,28,784,1
3473170,0,9.6192141,3.7800972,0,10.310472,29,841,1
3474004,0,10.005256,8.8093758,0,10.999784,23,529,1
3478001,0,10.446138,9.4410686,0,11.379026,30,900,1
3480171,0,10.075296,5.9918275,0,10.334001,23,529,1
3483005,0,9.1429281,5.7849684,0,9.8693752,23,529,1
3483170,0,9.2419643,-2.2845969,0,9.6288252,24,576,1
3483172,0,10.415749,-.67764574,0,10.675204,27,729,1
3485001,0,9.6769991,5.1847878,0,10.421352,23,529,1
3489170,0,9.9469862,7.1424341,0,11.365966,30,900,1
3489175,0,10.596774,11.804892,0,12.045903,27,729,1
3492001,0,7.7155352,7.0028749,0,9.3313694,24,576,1
3492170,0,10.000237,6.6177559,0,10.797148,28,784,1
3498003,0,8.8148861,8.9299526,0,10.391707,24,576,1
3500003,1,10.306376,.0013618079,11.793343,10.834898,25,625,1
3501001,1,10.182957,8.8239489,10.183154,11.224008,30,900,1
3502004,0,9.1991739,6.6252456,0,9.2894707,24,576,1
3506001,0,8.0304623,2.2332625,0,9.3904686,29,841,1
3506002,0,9.3021793,1.2358599,0,9.6682711,22,484,1
3507003,0,9.4416418,-.76600844,0,9.5632887,23,529,1
3507004,0,9.4355164,7.4524283,0,10.922585,26,676,1
3508002,0,9.0915709,.31625459,0,9.4863672,22,484,1
3509001,0,9.6507854,.52806753,0,9.8928251,28,784,1
5012032,0,8.7868385,-.22980933,0,9.2904482,26,676,1
5012035,0,10.202015,13.779141,0,12.113486,23,529,1
5012041,0,9.0344419,5.2513227,0,1.3048573,23,529,1
5012180,0,10.005027,2.2301965,0,10.493386,30,900,1
5012199,0,9.1446228,-.36275294,0,9.9255753,24,576,1
5014032,0,9.2653542,8.1302214,0,9.5345879,25,625,1
5014034,0,10.289813,6.5207834,0,10.055884,23,529,1
5014035,0,9.1434145,7.9340062,0,10.26957,22,484,1
5015031,0,9.6847544,1.9748821,0,9.4578447,24,576,1
5015034,0,9.8737965,5.5154119,0,9.8179579,25,625,1
5015184,1,9.87817,1.9748821,12.373948,11.151962,29,841,1
5016033,0,8.8229322,8.2826004,0,10.839902,23,529,1
5017175,0,10.366114,2.4685061,0,10.604109,23,529,1
5018031,0,8.7603998,-.28458026,0,9.0790749,30,900,1
5018032,0,9.8047609,2.9163423,0,11.367673,30,900,1
5026033,0,8.4131279,2.9975672,0,10.009743,25,625,1
5031032,0,7.1887603,4.1251159,0,.94354254,25,625,1
5031037,0,10.073119,4.2502842,0,10.109611,22,484,1
5031038,0,10.109904,4.0883608,0,9.6677227,22,484,1
5031040,0,8.8525257,5.0176549,0,10.344974,26,676,1
5031043,0,10.366952,10.243754,0,11.173517,24,576,1
5031044,0,9.8559217,4.93643,0,10.282199,22,484,1
5031186,0,10.466708,14.006812,0,10.779309,28,784,1
5034035,0,8.9764719,8.144949,0,9.1867609,25,625,1
5034036,0,9.2044888,5.8423638,0,8.6759348,23,529,1
5034040,0,9.6918898,8.009429,0,10.650057,29,841,1
5034175,0,9.8480015,6.8501263,0,11.056804,26,676,1
5034176,0,10.146048,7.6193957,0,11.044497,25,625,1
5035031,0,9.1022015,1.6818442,0,9.9017591,22,484,1
5037031,0,9.1661034,8.6274357,0,11.098551,25,625,1
5037032,0,9.5617762,4.4885936,0,11.622677,29,841,1
5037034,0,9.4231615,9.0982456,0,10.227699,25,625,1
5037185,0,9.006506,9.4306889,0,9.3728828,23,529,1
5037189,0,9.3536835,4.839766,0,11.092423,24,576,1
5040174,0,8.5721264,2.0682735,0,9.8960581,22,484,1
5040178,0,7.9099278,2.9163423,0,9.5231428,22,484,1
5040179,0,9.0822649,6.4908409,0,10.020795,22,484,1
5047030,0,9.4779406,8.8551064,0,10.594906,24,576,1
5048030,1,10.862062,11.20266,14.328209,11.268787,29,841,1
5048036,0,9.3261061,8.3723068,0,11.138153,24,576,1
5048038,0,9.0966301,6.6285348,0,10.219298,26,676,1
5048039,0,10.232988,2.4685061,0,10.643759,23,529,1
5048041,0,9.2810793,1.2358599,0,10.383891,22,484,1
5048179,0,9.7135992,4.2502842,0,11.76304,26,676,1
5048181,0,9.3863659,4.4885936,0,11.396097,23,529,1
5052033,0,8.7141991,2.1050286,0,10.221722,28,784,1
5052036,0,9.535841,4.1251159,0,10.45048,27,729,1
5052048,0,9.2879238,4.0883608,0,7.0084634,23,529,1
5052050,0,9.8794117,8.4794321,0,10.677082,27,729,1
5052177,0,10.250866,4.2502842,0,10.908118,23,529,1
5052178,0,9.6382113,2.2301965,0,7.7308221,22,484,1
5052183,0,9.9005709,8.5833912,0,9.4458008,22,484,1
5052191,0,9.2616978,3.9949696,0,11.839833,25,625,1
5054032,0,10.012555,7.9721479,0,11.411222,24,576,1
5055031,1,9.6033478,3.9949696,3.4793935,11.053237,28,784,1
5055033,0,10.031991,2.1050286,0,10.538476,25,625,1
5055035,0,9.024847,3.9949696,0,11.086466,23,529,1
5055036,0,10.701728,4.2502842,0,11.2135,22,484,1
5055037,0,10.197242,8.2528086,0,11.234477,24,576,1
5055040,0,9.1435833,2.9975672,0,10.225503,22,484,1
5055173,0,9.2324371,3.9949696,0,10.957291,24,576,1
5055176,0,9.4476929,2.9975672,0,10.550016,25,625,1
5055177,0,9.4794693,4.93643,0,9.5265465,22,484,1
5055188,1,9.844245,3.9949696,12.370815,11.459818,27,729,1
5057030,0,10.58734,3.9949696,0,11.292764,30,900,1
5057036,0,9.9811888,4.4885936,0,10.714857,26,676,1
5057039,0,9.7874269,8.9616451,0,10.33927,23,529,1
5057178,0,9.4110842,.87053055,0,9.6262531,22,484,1
5057202,0,9.8867178,6.4357004,0,11.656903,25,625,1
5061178,0,9.9543943,1.9553952,0,10.937695,26,676,1
5065031,0,9.0624084,8.0528927,0,10.568941,29,841,1
5065034,0,10.579618,3.9949696,0,10.87587,26,676,1
5065036,0,9.4296207,3.9754832,0,9.7999697,24,576,1
5065037,0,9.0668736,12.620518,0,9.9648018,22,484,1
5065038,1,9.3984499,5.0176549,13.89156,10.869044,24,576,1
5066032,0,10.733836,10.866303,0,10.972622,28,784,1
5066033,0,9.3466244,.87053055,0,10.265103,25,625,1
5066037,0,9.6750231,6.0262375,0,9.9804764,24,576,1
5066039,0,10.429474,10.089604,0,10.57468,23,529,1
5067034,0,10.579072,1.6818442,0,10.232059,28,784,1
5067035,0,9.9698524,10.059078,0,10.555685,24,576,1
5067036,0,9.8144588,2.9163423,0,10.523387,23,529,1
5068031,0,9.0212955,8.1623344,0,10.073188,23,529,1
5069031,0,9.5975161,1.9748821,0,11.124607,23,529,1
5069035,0,9.4900713,2.0682735,0,10.046349,23,529,1
5069037,0,9.3885279,4.93643,0,11.528736,23,529,1
5070175,1,9.5846491,1.2340078,12.187381,10.604561,25,625,1
5071034,0,9.3742495,2.1050286,0,10.507559,24,576,1
5071035,1,10.467506,11.410626,13.65097,11.845226,27,729,1
5071036,0,10.904903,1.7630692,0,.40479949,23,529,1
5085030,0,10.083078,12.370285,0,11.476664,23,529,1
5120030,0,8.4298716,2.4685061,0,10.461437,23,529,1
5120031,0,9.8588028,9.1080408,0,12.553792,27,729,1
5120183,1,9.8978949,11.336308,1.8932914,11.814804,28,784,1
5126030,0,9.2934017,2.1050286,0,8.2539425,28,784,1
5126033,0,7.8735671,4.1251159,0,10.017811,22,484,1
5133031,0,8.7218142,3.9754832,0,10.76649,22,484,1
5133032,0,8.5604763,2.0682735,0,9.5764236,23,529,1
5136031,0,9.4546967,2.1050286,0,8.6644201,27,729,1
5136180,0,9.7269135,6.9871902,0,10.612958,22,484,1
5136181,0,10.460949,7.8825359,0,10.742238,23,529,1
5136189,0,10.593081,9.8390093,0,11.758097,28,784,1
5142032,0,9.6700735,8.9811478,0,10.521875,23,529,1
5142034,0,9.3051195,7.1839881,0,10.463331,26,676,1
5142035,0,9.0124111,.24448104,0,8.2629366,23,529,1
5145030,1,9.3785753,1.9748821,12.864155,11.401617,27,729,1
5145032,0,10.504302,.74038404,0,10.545873,24,576,1
5154032,0,9.5798388,1.9748821,0,10.125324,24,576,1
5154033,0,9.4366865,3.9754832,0,9.9331322,23,529,1
5154036,0,9.5966597,4.0883608,0,10.737593,24,576,1
5154039,0,8.9627056,2.4685061,0,9.1521044,22,484,1
5154041,0,8.5955515,1.6818442,0,6.643662,22,484,1
5161176,1,9.9182434,7.2145104,.59858519,11.262474,25,625,1
5161177,0,10.020638,5.7682414,0,11.391849,30,900,1
5163172,1,9.4241104,5.3432732,7.7410359,9.5702248,26,676,1
5164031,0,8.3652153,1.9748821,0,10.653498,23,529,1
5170033,0,8.9767752,8.3677855,0,10.098548,25,625,1
5170035,0,8.6320963,7.2558689,0,9.5429764,23,529,1
5170037,0,9.6309137,7.8745546,0,10.153955,23,529,1
5177030,0,10.16377,7.080399,0,11.087154,28,784,1
5177032,0,9.1479883,4.93643,0,11.030624,22,484,1
5177171,0,9.3735313,3.9754832,0,8.2496357,26,676,1
5177176,0,10.074523,1.2358599,0,11.07898,22,484,1
5180031,1,11.252851,1.1854234,.50297838,11.449506,24,576,1
5182040,0,9.7714338,9.599227,0,8.4312754,25,625,1
5182043,0,9.8595228,12.331409,0,9.8752108,22,484,1
5182177,0,9.2017841,7.0589938,0,9.6020422,22,484,1
5182185,1,10.283541,4.3098626,13.660556,11.723872,27,729,1
5182190,0,10.540627,8.5219364,0,11.219573,22,484,1
5182191,1,9.6213255,8.4451141,11.729398,10.556792,27,729,1
5199033,0,10.346918,3.9914584,0,9.0127001,23,529,1
5200031,0,9.1881914,-.28458026,0,10.147531,23,529,1
5215031,0,8.7287073,2.2301965,0,9.4260502,22,484,1
5215172,0,10.307901,5.0176549,0,12.268606,22,484,1
5216171,0,9.2592134,6.4610496,0,11.080215,23,529,1
5219030,0,9.7260418,.74038404,0,9.5980549,28,784,1
5230030,1,9.7746677,10.264905,9.8364067,11.624604,28,784,1
5230036,0,9.5498676,-.79769093,0,9.9008217,23,529,1
5230037,0,9.6650209,1.1486683,0,10.470831,28,784,1
5230040,0,8.1802883,8.7493715,0,8.9499998,23,529,1
5230041,0,9.6488047,4.3259497,0,10.339391,22,484,1
5230200,1,9.660141,8.6457243,7.8539,11.15465,24,576,1
5234030,0,9.5717888,2.9163423,0,9.5104694,22,484,1
5241030,0,9.3608761,1.9748821,0,11.329297,25,625,1
5241171,0,10.210024,10.057867,0,11.197169,24,576,1
5274030,0,7.6922503,4.1251159,0,9.9091568,22,484,1
5274032,0,8.3587513,4.4885936,0,9.8053455,22,484,1
5277030,0,9.1367159,5.6192203,0,9.0563993,23,529,1
5277031,0,9.9370737,6.208559,0,9.6744452,24,576,1
5281030,0,11.128129,3.5397787,0,8.2704706,24,576,1
5281031,0,9.4391975,10.073772,0,12.026655,24,576,1
5287030,0,9.9397192,8.0251389,0,10.240204,26,676,1
5287035,0,9.5340157,4.93643,0,9.7496901,22,484,1
5287186,0,10.730563,5.3325477,0,8.0801516,27,729,1
5287187,0,10.094743,6.142529,0,9.578908,25,625,1
5290174,0,9.6934958,8.941453,0,10.187943,22,484,1
5290184,0,9.1425695,9.1083183,0,11.32404,23,529,1
5292039,0,9.4017467,11.831613,0,10.730226,22,484,1
5292040,0,8.9452877,3.2312353,0,11.315509,22,484,1
5294030,0,9.3551884,2.5450895,0,9.4754038,22,484,1
5294031,0,9.7723999,7.2792978,0,8.9560843,23,529,1
5295030,0,9.9978046,1.5489006,0,11.375477,27,729,1
5299030,0,9.204093,2.1050286,0,10.027104,24,576,1
5299031,0,8.474473,4.2502842,0,11.230891,29,841,1
5299032,0,9.2959852,3.9754832,0,9.8534927,23,529,1
5299034,0,9.264514,8.8258972,0,9.3403292,22,484,1
5299035,0,9.51056,-.79769093,0,10.661179,25,625,1
5299038,0,9.42661,4.2502842,0,11.092422,22,484,1
5299039,0,9.6359053,4.2502842,0,10.758125,22,484,1
5299040,0,9.1355743,4.0883608,0,10.37082,22,484,1
5299042,0,9.9591274,5.0176549,0,11.308996,26,676,1
5299043,0,8.8307076,11.35566,0,9.5764236,23,529,1
5299176,0,9.2826395,5.0176549,0,11.425649,29,841,1
5299177,0,9.972435,.16325612,0,8.1072712,26,676,1
5299178,0,9.9818802,4.4885936,0,10.486598,23,529,1
5299184,0,9.8327579,8.931922,0,10.933104,22,484,1
5299187,1,9.7813377,8.0084772,10.185999,10.811234,24,576,1
5299189,0,10.986402,11.269415,0,12.039783,23,529,1
5299194,0,10.331762,12.953711,0,11.009559,24,576,1
5302182,0,10.136961,1.7630692,0,9.6956816,22,484,1
5305203,0,9.9472446,2.9975672,0,10.630968,26,676,1
5306031,0,11.070138,8.5404243,0,10.272056,22,484,1
5308031,0,9.4816217,.87053055,0,10.904406,23,529,1
5308032,0,9.0145445,2.9163423,0,5.2763634,23,529,1
5308174,0,10.400578,3.9949696,0,11.992119,26,676,1
5314030,0,9.6854725,8.3677855,0,10.643195,28,784,1
5314032,0,10.042783,6.5680146,0,11.082483,24,576,1
5314034,0,9.6885424,3.2312353,0,9.9668703,23,529,1
5314174,0,10.67167,7.9218054,0,10.573055,24,576,1
5314175,0,8.8332777,2.4199212,0,10.229325,22,484,1
5314176,0,10.35838,1.1486683,0,9.4319353,29,841,1
5315030,0,9.8480015,2.2702882,0,11.554305,25,625,1
5315032,0,9.2408199,4.4400086,0,10.385571,24,576,1
5332030,0,9.4080429,8.1176777,0,10.979015,29,841,1
5332031,0,9.9920282,5.3448424,0,10.976187,26,676,1
5332039,0,9.9505081,10.206067,0,11.429229,24,576,1
5332040,0,10.043015,8.4496412,0,11.295391,26,676,1
5332191,1,9.9770336,9.2568655,10.561569,11.407738,28,784,1
5348032,0,10.180113,10.60043,0,11.170381,24,576,1
5348033,0,9.5144653,2.9163423,0,11.6043,23,529,1
5350031,0,9.122777,3.9949696,0,9.477643,23,529,1
5350038,0,9.6361609,2.9975672,0,10.035553,22,484,1
5350178,0,10.970331,2.9975672,0,11.776101,24,576,1
5350181,0,10.466371,2.1050286,0,11.303477,25,625,1
5350184,0,8.5523739,2.4685061,0,11.037489,25,625,1
5355030,0,9.9525566,2.2301965,0,9.6416912,25,625,1
5355173,0,9.2227888,2.9163423,0,10.485849,29,841,1
5363031,0,9.9732075,2.5450895,0,10.571353,23,529,1
5363033,0,9.8927317,9.0182028,0,9.0954704,22,484,1
5364030,0,9.3725567,8.5356865,0,10.448771,28,784,1
5364031,0,8.6437626,-1.8355603,0,9.0845909,23,529,1
5364032,0,8.8952856,4.565177,0,1.1077623,22,484,1
5364033,0,8.9204721,2.3831661,0,9.792593,23,529,1
5364178,0,9.0675278,2.2702882,0,10.343172,23,529,1
5364179,0,8.9445028,4.565177,0,8.6477499,26,676,1
5364187,0,10.370951,10.69574,0,10.293113,22,484,1
5366032,0,9.3605366,2.2897747,0,10.189301,25,625,1
5366033,0,10.152146,9.3615799,0,10.943216,29,841,1
5366048,0,9.9212885,7.0905576,0,10.662502,23,529,1
5366207,1,9.8129816,7.4509635,6.0589395,11.550891,25,625,1
5370032,1,9.2853594,5.6454887,12.329146,9.945488,22,484,1
5392031,0,9.4205894,5.4321003,0,10.369718,26,676,1
5392184,0,7.5352378,-.14858441,0,9.4857073,23,529,1
5392193,0,9.5798216,6.0250511,0,9.1623268,22,484,1
5393033,0,9.8197203,8.3405743,0,11.366111,23,529,1
5393034,0,10.303602,2.1050286,0,11.126854,26,676,1
5393174,0,10.218066,2.0682735,0,9.0445442,23,529,1
5393177,0,10.006041,2.2301965,0,10.358649,23,529,1
5393179,0,10.953655,5.0176549,0,10.892132,23,529,1
5395035,0,10.267755,5.7976937,0,7.9656858,23,529,1
5396034,0,8.1651602,2.4685061,0,10.651149,23,529,1
5397030,0,10.336937,10.920279,0,10.686628,27,729,1
5397033,0,9.9979191,9.4612417,0,9.8464088,24,576,1
5397034,0,10.395827,-1.4643073,0,7.1204176,23,529,1
5397178,0,9.511899,11.41136,0,10.599373,23,529,1
5406032,0,8.8942986,8.9614296,0,9.2179623,24,576,1
5416034,0,9.0388927,2.9163423,0,8.1095772,26,676,1
5417182,0,10.41218,9.4925547,0,11.215612,23,529,1
5419032,0,9.7180948,-.648058,0,10.948443,25,625,1
5424030,0,10.155966,12.375566,0,10.579136,29,841,1
5429030,0,10.114736,1.9748821,0,11.007713,30,900,1
5430035,0,9.8648548,4.1251159,0,10.324336,24,576,1
5430039,0,9.9103518,11.065907,0,12.264417,24,576,1
5430041,0,9.0842409,10.556669,0,10.723431,24,576,1
5430043,0,11.359034,5.0176549,0,10.257599,28,784,1
5430044,0,10.413032,5.0176549,0,11.198254,26,676,1
5430045,0,9.0575047,3.3124599,0,8.9101295,22,484,1
5430171,0,9.0577345,2.2897747,0,11.163259,30,900,1
5430184,0,8.6984339,4.0883608,0,11.252868,22,484,1
5430191,0,9.770689,1.9748821,0,10.166146,30,900,1
5430192,1,10.078371,.72089714,1.0766178,.079254188,29,841,1
5430193,0,10.040122,2.1050286,0,9.5259018,26,676,1
5430194,0,10.019013,8.4448318,0,11.134568,28,784,1
5430197,0,9.2899876,10.8998,0,9.4253712,23,529,1
5430201,1,10.00482,2.4199212,10.985426,11.22991,27,729,1
5430202,0,9.3621988,1.0552769,0,10.985938,28,784,1
5430206,0,9.6194324,9.8757191,0,11.377211,28,784,1
5430225,0,10.217851,12.906063,0,12.466143,27,729,1
5441177,1,9.5740862,.97896427,10.885886,10.840479,26,676,1
5442031,1,10.093279,7.5869074,-.098629877,10.458817,29,841,1
5442034,0,9.4207506,.52806753,0,9.5679426,23,529,1
5442175,0,9.4031343,1.2358599,0,10.218317,22,484,1
5442177,0,8.8478909,5.4081783,0,11.091218,22,484,1
5442184,0,9.9824142,5.3328228,0,11.298984,22,484,1
5444173,0,10.936602,11.446336,0,12.00155,26,676,1
5447032,0,9.6662865,9.6547928,0,11.578218,22,484,1
5449030,0,9.5249557,4.3098626,0,11.031415,28,784,1
5449031,0,10.006721,11.363518,0,10.280869,25,625,1
5451030,0,9.4485579,8.1961908,0,10.605957,25,625,1
5451172,0,10.345573,4.2903757,0,11.476263,22,484,1
5451185,0,10.609557,3.3124599,0,11.976098,24,576,1
5458032,0,8.8405209,2.5326385,0,10.306315,27,729,1
5458033,0,9.8657522,2.9227538,0,10.560081,30,900,1
5458034,1,10.24104,7.4205947,11.467202,11.441385,27,729,1
5458036,0,9.7967424,9.203413,0,9.9686985,23,529,1
5458173,0,10.173376,2.9975672,0,10.395848,23,529,1
5462171,0,9.6644077,1.03579,0,10.412972,23,529,1
5462172,0,9.0261106,2.5450895,0,9.2904186,23,529,1
5463039,1,9.9246416,13.082397,12.161285,11.08173,23,529,1
5463041,0,10.131257,1.5489006,0,7.3791122,22,484,1
5464038,0,9.5413857,.83377546,0,8.693017,24,576,1
5464184,0,9.1851625,5.1183844,0,9.6460581,28,784,1
5464185,0,9.549614,8.8063641,0,10.590506,30,900,1
5476173,0,10.81354,11.26423,0,10.393854,22,484,1
5477030,0,9.1887751,1.9748821,0,9.9459982,28,784,1
5477033,1,11.462562,12.69498,15.08845,9.9497232,24,576,1
5477035,0,8.4779711,2.2301965,0,9.6965446,22,484,1
5478030,0,9.3471174,.93790287,0,9.6465836,25,625,1
5478031,0,9.1812925,2.0682735,0,10.125989,24,576,1
5478033,0,9.8600378,.5593738,0,10.90339,27,729,1
5479030,0,9.4380846,2.2332625,0,7.0101819,25,625,1
5479031,0,10.577962,5.0176549,0,1.2082424,22,484,1
5489030,0,10.072141,7.6474271,0,10.694418,29,841,1
5491033,0,10.583515,8.7934256,0,11.112818,28,784,1
5493036,0,9.0574398,4.2502842,0,10.950767,22,484,1
5493039,0,7.0687494,4.93643,0,8.5457172,23,529,1
5493040,0,8.554451,5.0176549,0,8.2875118,23,529,1
5493205,0,8.1684828,2.4685061,0,9.8080883,27,729,1
5494030,0,9.8034372,4.1251159,0,10.714875,23,529,1
5494175,1,9.8013887,8.2379732,10.150499,11.167631,29,841,1
5495030,0,9.807622,9.5094614,0,11.022059,29,841,1
5495189,0,10.168984,13.154363,0,11.560266,30,900,1
5498032,0,9.3878431,8.2662811,0,10.806666,22,484,1
5498033,0,10.235177,4.7607617,0,10.892158,23,529,1
