d_c,lag_log_a,_Iage_group_1,_Iage_group_2,_Iage_group_3
.56592846,11.016292,0,1,0
.099101067,9.6475573,0,1,0
.41493607,10.970863,0,0,1
.35567665,8.613471,0,0,1
-.35712337,12.481886,0,0,1
-.38719273,11.141856,0,0,1
-.35116959,12.205504,0,0,1
.14556599,8.6682777,1,0,0
.14496899,8.8366146,1,0,0
.13635731,7.5890341,1,0,0
-.29159737,12.076165,1,0,0
1.0189161,7.3964057,0,1,0
.12279415,7.6326542,0,1,0
1.0061121,7.3658905,0,1,0
-.79029465,9.30655,0,0,1
.24049664,8.0895529,0,0,1
.46170521,9.479208,0,1,0
-.12295818,7.8767161,0,1,0
-.16063213,9.0804329,0,1,0
.017502785,8.6791439,0,1,0
-.052098274,8.3772345,0,0,1
-.028249741,8.1025772,0,1,0
.13318634,6.9909406,0,1,0
.13741779,6.939507,0,0,1
-.059757233,8.5489445,1,0,0
-.83129787,7.0039649,1,0,0
-.31261826,9.5119982,0,1,0
-.21449852,10.628374,0,1,0
-.43135738,7.6971121,1,0,0
.49553967,7.6840878,1,0,0
-.3949604,7.4583006,1,0,0
-.38766384,8.8914213,0,0,1
-.20321369,11.17842,0,0,1
.22652245,7.9203238,0,0,1
-.10339165,8.0208168,0,0,1
-.053362846,8.3284454,0,0,1
-.31929398,8.4306822,0,0,1
.001824379,8.6134024,1,0,0
.44165325,10.219767,1,0,0
-.85195351,9.0703821,1,0,0
.65337467,10.030549,1,0,0
.26531506,10.683181,0,0,1
-.039239883,8.9753284,0,0,1
.025068283,8.0205603,0,1,0
-.15971661,7.183569,0,0,0
-.29943657,7.7628531,1,0,0
.96893501,7.0039649,1,0,0
-.24445248,7.6840878,1,0,0
-.19107246,7.3449717,1,0,0
.29381371,8.3772345,0,0,0
-.066908836,7.6326542,1,0,0
.12778091,8.2821817,0,0,0
.27874374,8.7439604,1,0,0
-.3604908,8.6791439,1,0,0
.45455837,9.201189,1,0,0
.25245857,9.9866724,1,0,0
-.46220779,8.5489445,1,0,0
-.25167179,6.9604254,0,0,1
-.11451817,11.401564,0,0,1
.13329029,11.190902,0,0,1
.45641804,8.7930069,0,0,1
.70192146,7.4643049,0,1,0
-.96639824,8.3257895,0,0,1
.11521912,8.2331352,0,0,1
-.46168709,11.321453,0,1,0
-.74233913,10.494855,0,0,1
-.43560886,8.2821817,1,0,0
.61873627,7.8276701,1,0,0
-.51795292,7.7628531,1,0,0
.071826935,8.3902597,1,0,0
.48608589,8.9368505,0,1,0
.50736141,8.885417,0,1,0
.018356323,6.9253087,0,1,0
.38836002,7.2271767,0,0,1
-.52928734,8.0900345,0,0,1
-.20903969,7.7628531,0,0,1
.74213505,8.9498749,0,0,1
-.25371933,7.3964057,0,0,1
-.29941654,9.9900341,0,1,0
.97761345,11.501057,0,1,0
-.45298004,6.9643455,0,0,1
-.4881525,7.6535726,1,0,0
-.58788013,7.8794336,0,1,0
.46133232,7.9327583,0,1,0
.094829559,9.4244137,1,0,0
.055462837,11.887154,0,0,0
-.36889076,12.237812,0,0,0
-.59012985,8.6186533,1,0,0
-.39864254,8.4695244,1,0,0
.25052643,7.4061785,0,0,0
-.044730186,8.3772345,1,0,0
-.22159672,8.0381193,1,0,0
-.061295509,9.8077126,0,0,1
-.64617348,7.1218162,0,0,1
.57230377,7.9720263,0,0,1
-.14112282,7.539988,0,0,1
.4816246,7.5890341,1,0,0
-.18759918,7.6045265,1,0,0
.016806602,11.095592,0,0,1
-.21516037,8.5208178,0,0,1
.26506805,10.292574,0,0,1
.063821793,9.7120152,0,0,1
.79677391,7.2819834,0,1,0
-.92969704,7.5636487,0,1,0
.095360756,7.9255066,0,0,1
.14832211,10.718041,0,0,1
-.15921688,10.807376,0,0,1
-.31979275,7.6326542,0,0,0
-.039848328,11.646017,0,0,1
-.28337574,8.5698633,0,0,1
-.0060424805,8.5208178,0,0,1
.63233471,9.30655,0,0,1
.21618938,8.0998592,0,0,0
.29600716,11.085285,0,0,0
-.20503902,9.2420921,1,0,0
.36457157,7.0588398,0,1,0
-.01607132,9.6684761,0,1,0
-.82902908,10.98173,0,0,1
-.41481113,10.081983,0,0,1
.46993732,10.277716,0,1,0
.17022133,10.594473,0,0,1
-.32532215,11.190902,0,0,1
.21901703,12.706676,0,0,1
-.73738289,12.969604,0,0,1
.9754715,12.302282,0,0,1
-.38363457,8.1434679,0,0,1
.62887287,8.7439604,0,0,1
-.3817749,9.4676008,0,0,1
-.19303322,7.9202557,1,0,0
.44080544,9.584569,0,1,0
.20807552,9.7120838,0,1,0
-.28540707,9.8916187,0,1,0
1.2422113,9.0804329,0,1,0
-.65359211,9.3722916,0,0,1
-.3608923,11.446616,0,0,1
.18190193,11.59611,0,0,1
-.81510639,9.8298788,0,0,1
.53292274,7.6874485,0,1,0
.11075783,8.2821817,0,0,1
.042373657,8.7439604,0,0,1
-.25828552,8.6791439,0,0,1
.35091972,10.336169,0,0,1
.82188606,8.0895529,0,0,1
1.0710106,8.0164785,0,0,0
-.10347843,7.2298331,1,0,0
-.010910988,7.1650162,1,0,0
.077908516,8.3772345,1,0,0
.32923222,10.970863,0,1,0
.047430992,9.0189362,0,1,0
-.083855629,10.09047,0,1,0
-.13812828,9.7777567,0,0,1
-.021164894,9.30655,0,0,1
.11440468,9.9866724,0,0,1
-.088764191,12.460968,0,0,1
-.61869907,8.5489445,0,0,0
.33884144,8.8914213,0,1,0
-.12244987,7.2271767,0,1,0
.42044067,7.0782084,0,0,1
.060023308,8.6791439,0,0,1
-.63067532,9.4888716,0,0,1
-.51862526,9.5936298,0,0,1
.41520214,9.0703821,0,0,1
-.34433842,8.3805962,1,0,0
.44154835,8.8366146,1,0,0
.42582893,9.437108,0,1,0
-.10947132,9.7087631,0,1,0
-.69095325,10.22284,0,1,0
-.41723633,9.5558901,0,1,0
-.018163681,10.628386,0,0,1
-.27688599,7.9203238,0,1,0
-.95869255,7.9859967,1,0,0
.67447281,8.1025772,1,0,0
.044418335,9.584569,0,1,0
.72360229,9.9352274,1,0,0
.15552998,9.7777567,0,1,0
.34148026,9.3722916,0,1,0
.016111374,10.075001,1,0,0
.1157608,6.9604254,0,1,0
.62283897,8.1683187,0,1,0
.03524971,8.2567282,0,1,0
-.28897285,7.8557973,0,0,0
-.00031852722,11.033852,0,0,0
-.38511086,7.0040331,0,0,1
.3545208,8.3805962,0,1,0
.29773331,9.0189362,0,1,0
-.79259872,8.5698633,0,1,0
-.41987133,9.3614254,0,1,0
.14808083,7.9203238,0,1,0
.91589928,10.402445,0,1,0
-.57098961,10.53572,0,0,1
-.4146452,7.7628531,0,0,1
.85058689,7.0039649,0,0,1
-.83638859,9.9866724,0,0,1
.69208336,6.9604254,0,0,0
-.47250175,7.0588398,0,0,1
-.29403973,10.902964,0,0,0
.3397541,8.5489445,1,0,0
.99949265,8.2204285,1,0,0
-.44086552,7.8950181,0,0,0
-.12596989,9.3614254,0,1,0
.44138527,9.7120838,0,1,0
-.089437485,9.3807936,0,1,0
-.66244888,8.7439604,0,0,1
-.82757378,7.539988,0,1,0
-.54097176,9.3722916,0,1,0
.59247303,8.7957239,0,1,0
.014365196,7.7924223,0,0,0
.71710396,8.1025772,0,0,0
-.29324532,7.3964057,0,0,0
-.10425854,8.600378,0,0,1
.19017315,9.1730871,0,1,0
.01415062,9.2097721,0,0,1
-.24278164,8.1025772,0,0,1
-.18794155,7.0646577,0,1,0
-.15135098,7.1732621,0,0,1
.43135071,8.6682777,0,1,0
.23176575,9.8916187,0,0,1
-.21744537,8.2331352,0,0,1
.057044029,7.2520275,0,0,1
.36631298,8.6134024,0,0,1
-.085838318,8.7826996,0,0,1
.087718964,8.8914213,0,1,0
-.23687077,8.1434679,0,1,0
.49097729,8.0164785,0,1,0
.097961426,8.9262819,0,1,0
-.45559216,8.6791439,0,1,0
.036343575,9.201189,0,0,1
-.23808956,8.600378,0,0,1
-.52025414,8.6682777,0,0,0
.0035514832,9.3177357,0,1,0
-.24577236,8.8914213,0,1,0
-.41981792,9.0189362,0,0,1
-.7556448,9.584569,0,0,1
.77209377,9.5297623,0,0,1
.10652065,11.781794,0,1,0
.18986607,9.9600773,0,1,0
.379879,9.3888359,0,1,0
-.078964233,8.5489445,0,1,0
.66320515,7.8149633,0,1,0
-.2164135,8.2821817,0,1,0
.22188377,7.9751306,0,1,0
-.47126961,9.0834751,0,1,0
.24369717,10.228091,0,1,0
.47188568,10.689871,0,1,0
-.74350452,11.188744,0,0,1
-.018252373,7.5917516,0,0,1
.23206615,9.7668905,0,1,0
-.30254555,9.4244013,0,1,0
.21852589,8.7439604,0,1,0
-.41249847,10.876369,0,1,0
.26901245,10.559313,0,0,1
.22864819,10.392138,0,0,1
-.5925951,10.030549,0,0,1
-.17221928,8.0381193,0,0,1
.18926811,10.373026,1,0,0
.22233582,11.503842,1,0,0
-.29533386,10.598012,0,1,0
.8776598,9.8425732,0,1,0
-.45310783,8.4560003,0,1,0
.5644598,9.9866724,0,1,0
-.51817513,8.3258009,0,0,1
-.75821686,7.6326542,1,0,0
-.16991997,8.7930069,0,1,0
-.57183933,9.0189486,0,0,1
1.2788391,7.2819834,0,0,0
.071092606,7.9751306,0,0,0
-.18970966,8.7930069,1,0,0
-.10129261,8.613471,1,0,0
.16782379,9.748518,1,0,0
-.18565083,9.7735806,0,1,0
.49656868,9.7777567,0,1,0
-.22424603,10.371261,0,1,0
-.36916637,12.384568,0,1,0
.40466309,11.982932,0,1,0
.46857929,8.6134024,0,0,0
-.46370125,8.2437029,0,0,0
-.014358521,7.40943,0,0,1
-.19237804,8.4799395,0,1,0
-.53658962,8.0508137,0,0,1
.20109653,8.8614655,0,0,1
-.77619076,8.0381193,0,1,0
-.42177773,9.584569,1,0,0
-.27688503,10.065438,0,1,0
.31591892,9.30655,0,1,0
-.41874504,12.127929,1,0,0
-.73359966,7.2819834,0,0,1
-.09704113,8.4560003,0,0,1
-.1413517,11.804976,0,0,1
.43635845,12.042606,0,0,1
-.27153683,11.788739,1,0,0
.63285542,9.263011,0,0,0
.41679287,8.5208178,0,0,0
-.50192356,7.6971121,1,0,0
.5605278,7.7279639,1,0,0
-.040424347,8.613471,0,1,0
.97456074,7.183569,0,1,0
-.047204971,8.6791439,0,0,1
-.40809727,8.1025772,0,0,1
-.62548637,7.6840878,0,0,1
.46406746,7.3449717,0,0,1
.41084862,10.277716,0,0,1
-.24189377,10.247602,0,0,1
-.24244022,10.402445,0,0,1
.544734,10.130255,0,0,1
.22086525,8.7439604,0,0,0
-.041272163,12.2172,1,0,0
-.15868664,9.0834064,1,0,0
.28942108,10.209816,1,0,0
.29068565,9.30655,1,0,0
.23021412,10.209816,1,0,0
.42185116,10.577093,1,0,0
-.046451569,11.724635,0,1,0
.1486187,9.2420797,0,1,0
.35690784,9.4861536,0,0,1
-.30385208,7.3449717,0,0,0
.46002007,11.544664,0,0,1
-.1130085,12.125212,0,0,1
-.83126926,12.194204,1,0,0
.0019922256,8.2331352,0,0,0
.12069035,9.0737429,0,0,1
-.29448605,11.664825,0,1,0
-.13067722,9.8077126,0,1,0
.16660023,8.3257895,0,1,0
-.1313858,9.263011,0,1,0
-.28342056,7.3168445,0,0,1
.34721088,7.069706,0,0,1
.49080467,7.40943,0,0,1
.11655807,9.0703821,0,0,1
-.63710403,7.8557973,0,0,1
.49285698,7.7713556,0,1,0
-.20655632,7.0588398,0,1,0
.29032326,13.511506,0,1,0
-.40686798,11.046546,0,0,1
.13613129,9.3722916,0,0,1
.07809639,12.289258,0,0,1
-.35468102,9.2420921,0,0,1
-.22949028,8.3257895,1,0,0
-.40923595,8.7930069,1,0,0
-.14788342,9.30655,0,1,0
.01113224,7.6840878,0,1,0
.57183456,10.054572,1,0,0
-.37019539,10.117548,1,0,0
.40088558,10.04577,1,0,0
.55542469,8.5208178,1,0,0
-.46922398,9.149148,1,0,0
.077582359,7.40943,0,1,0
.60245705,8.9368505,0,1,0
-.44241142,9.6475573,0,1,0
.31646538,8.1025772,0,1,0
.023028374,8.0900345,1,0,0
.13470364,8.6682777,0,1,0
.088988304,8.9499435,0,1,0
-.18446541,8.5698633,0,1,0
.10225487,10.288582,0,1,0
.075454712,10.692844,0,0,1
-.028767586,10.546288,0,0,1
.072313309,10.85153,0,0,1
.25314045,7.9202557,1,0,0
-.33459663,9.4244137,1,0,0
.40005302,7.9202557,1,0,0
.20397186,6.9943013,0,1,0
-.11191177,8.1434679,0,1,0
.33962631,9.7777567,0,0,1
-.33342361,7.0039649,0,0,1
.29452991,10.209816,0,0,1
.66226101,8.0895529,1,0,0
-.41241932,10.158382,1,0,0
-.069658279,8.2821817,0,0,0
-.85354805,7.40943,0,0,0
.14664459,10.494855,1,0,0
.90888214,10.628386,1,0,0
.45837784,8.2752352,0,0,1
.18711567,8.0895529,1,0,0
.35058975,9.3722916,0,0,0
-.33849335,8.6134024,0,0,0
-.29210091,7.9072313,1,0,0
.02977562,7.0348167,1,0,0
.32356358,8.3257895,0,1,0
-.34388351,9.263011,0,1,0
-.0033760071,10.130255,0,1,0
-.17360878,7.1862864,0,0,1
.49943447,12.292619,0,1,0
.046678543,9.7671347,1,0,0
.058546066,8.8757668,0,0,0
.17788696,8.7826996,1,0,0
.11745739,7.0039649,0,0,0
-.35451126,9.2935257,0,0,0
-.053237915,9.0189486,1,0,0
-.36567783,7.7628531,0,1,0
-.010432243,10.22284,0,1,0
.76298618,6.9909406,0,0,1
-.68845081,9.2420921,0,0,1
.42609406,7.2819834,0,1,0
.0021104813,8.8366146,0,0,1
-.67763996,8.4560003,0,0,0
-.35741425,10.623987,1,0,0
.56340218,10.596066,0,1,0
-.49978352,10.405162,0,1,0
-.10968494,11.468277,0,1,0
.58765125,13.164065,0,1,0
.19026375,8.1683187,0,0,1
.37557316,7.8557973,0,0,1
.34565544,11.033852,0,0,0
.28665257,6.939507,1,0,0
-.20381927,7.9859967,0,0,1
.27276897,8.8366146,0,0,1
-.20620251,9.9029198,0,0,1
-.19286728,6.9909406,0,1,0
.12992477,10.810708,0,0,1
1.2485533,9.263011,0,1,0
.24200535,9.437108,0,1,0
-1.1246052,8.3224688,0,1,0
1.0715723,7.1650162,0,0,0
.43490314,7.6326542,0,0,0
-.088373184,9.0804329,0,1,0
-.11387825,8.6682777,1,0,0
-.21531391,9.5297623,0,1,0
.29617405,7.4702806,0,1,0
-.49789429,9.3209982,0,1,0
.35760117,6.9909406,0,0,1
.22446346,6.9604254,0,1,0
-.16326427,7.8276701,0,1,0
-.64421558,10.85153,0,0,1
-.35853577,9.3614254,0,0,1
.64161777,10.500859,0,1,0
-.81615734,8.3257895,0,1,0
.32338619,7.8767161,0,1,0
.68113708,11.739693,0,1,0
-.22181416,7.2520275,0,0,1
-.5134449,7.1862864,0,0,1
.50417233,7.3964057,0,0,1
-.39585686,7.0348167,0,0,1
.24499702,7.9751306,1,0,0
-.01644516,12.344579,0,0,1
.096511841,7.9203238,0,0,1
.19450378,10.584766,0,0,1
-.25947475,7.5890341,1,0,0
-.096775055,9.0834064,1,0,0
.99883175,9.5936298,0,0,0
-1.2085304,9.7428675,0,0,0
-.51043224,9.0189362,1,0,0
.32254887,11.033716,1,0,0
.53429413,9.9996967,0,1,0
-.60540295,10.520662,0,1,0
.043262482,9.4861536,0,0,1
.12945652,8.2331352,0,0,1
.25959015,8.6791439,0,0,1
-.26519108,9.0834064,0,0,1
-.021220207,10.035462,0,0,1
.014296532,11.916241,0,0,1
.44159031,8.8366146,0,1,0
.32069206,9.3807936,0,1,0
-.85818005,7.8276701,0,1,0
.30059624,9.201189,0,0,1
-.29828262,8.5489445,0,0,1
.0086021423,7.9859967,0,1,0
.38987637,10.499496,0,0,1
-.015073776,10.628386,0,0,1
.26629353,6.9909406,1,0,0
.19024277,7.3964057,0,0,1
.78015137,8.8128099,0,0,0
.24499035,9.7372122,0,0,0
-.38341618,9.7777567,1,0,0
-1.0654459,11.046546,0,1,0
.64718533,9.7120152,0,0,1
.24182415,8.600378,0,0,1
-.68415165,11.188002,0,0,1
.29207325,11.887154,1,0,0
-.041006088,8.3257895,1,0,0
.19606304,7.7223096,0,1,0
.10192966,10.683181,0,0,0
.64977837,7.2271767,1,0,0
-.21843815,9.1294794,1,0,0
-.12271881,10.823402,1,0,0
-.14777374,7.7628531,1,0,0
-.096682549,12.014668,0,1,0
-.079440117,9.8916187,0,1,0
.73907375,9.3317471,0,1,0
-.15797997,10.160748,0,1,0
-.50723171,11.09831,0,0,1
-.24511719,10.546288,0,0,1
.35925865,10.677176,0,0,1
-.14678097,8.0099916,0,1,0
.18215656,7.0039649,0,1,0
-.57411671,7.7279639,0,1,0
-.20541668,8.3805962,1,0,0
.13558006,8.8366146,1,0,0
.25938797,9.263011,1,0,0
.41062069,8.7439604,1,0,0
-.1152544,10.327803,1,0,0
-.20774364,8.1025772,0,1,0
-.90779972,7.3449717,0,1,0
-.046049118,8.1683187,0,1,0
-.52794456,7.183569,0,0,1
-.15975094,7.1345229,0,0,1
.09405899,11.043183,0,1,0
-.043447495,10.362671,0,1,0
-.47938824,7.6971121,0,0,1
.033828735,8.5489445,1,0,0
.6112442,7.2663293,0,0,0
-.019020081,8.2992735,0,0,0
-.23436069,9.584569,0,0,1
.22158337,8.6682777,1,0,0
.11848927,9.0189362,0,1,0
-.19670105,7.5890341,0,1,0
-.21904469,8.7439604,0,1,0
.049099922,8.8614655,0,1,0
.70485592,8.1025772,0,1,0
-.33593655,8.7826996,0,0,1
.28958893,7.6326542,0,0,1
-.11715603,10.683181,0,1,0
.076951027,10.628374,0,1,0
-.17118168,10.680077,0,1,0
-.056895256,9.437108,0,1,0
.25985336,8.8614655,0,0,1
-.35661793,8.3902597,0,0,1
.71066666,10.209816,0,0,1
-.2436924,9.3374023,0,0,1
.24022579,10.902964,0,1,0
.72616386,7.1862864,0,0,1
-.40065575,6.9909406,0,0,1
.063982964,7.8557973,0,0,1
.062241554,7.0588398,0,1,0
-.25230408,7.8276701,0,1,0
.1068325,7.8116431,0,1,0
.065738678,8.3257895,0,0,1
-.060544014,7.8767161,0,0,1
-1.1827517,7.6971121,0,0,1
.45285606,7.6874485,0,0,0
-.038273811,9.4676008,1,0,0
.095786095,10.320171,0,1,0
.86818409,7.3320704,0,0,0
-.39069366,10.961526,1,0,0
.21182156,9.2278938,0,1,0
.10361099,9.7120838,0,1,0
.045657158,9.1294794,0,1,0
.05967617,8.9262819,0,0,1
.14797211,9.8422947,0,0,1
-.11017704,9.5689144,0,0,1
.05692482,10.546288,0,0,1
-.026986122,10.11756,0,0,1
-.90765762,10.500859,0,0,1
.24679375,7.0040331,0,0,1
.31254768,7.0291624,1,0,0
-.36577415,6.939507,1,0,0
-.26238155,7.8557973,0,0,0
.1908617,7.6874485,1,0,0
-.098356247,7.9203238,1,0,0
-.28808975,7.9859967,1,0,0
-.45890331,9.0398674,0,0,0
.66859055,8.5208178,0,0,0
.11840916,7.1218286,1,0,0
.24588203,6.939507,0,0,0
.29894543,8.3805962,0,1,0
.082191467,11.095592,0,0,0
.29921722,10.53572,1,0,0
.42444324,12.081012,1,0,0
-.57070732,10.392138,1,0,0
.35350418,9.9352388,1,0,0
-.6306982,7.6840878,1,0,0
.029970169,7.3964057,0,0,1
-.67297649,10.065438,0,1,0
-.24535084,7.9751306,1,0,0
.96123505,9.0189486,0,1,0
-.37094402,7.2819834,0,0,1
-.08215332,8.613471,0,0,1
.23847771,7.2788792,0,0,1
.060511589,9.6194296,0,0,1
-.19777775,10.065438,0,0,1
.56745338,8.9753284,0,1,0
-.78875065,10.466727,0,0,1
-.36920738,10.065438,0,0,1
.29569244,9.30655,0,0,1
-.08836937,10.392138,0,0,1
.28660488,9.4244137,0,0,1
-.048761368,10.535442,1,0,0
.15398788,11.25246,1,0,0
.0031967163,6.9253087,1,0,0
.011412621,9.0703821,1,0,0
.58873367,8.4799395,0,0,0
.44913673,7.069706,0,1,0
.38114166,9.3614254,1,0,0
.098939896,6.939507,0,1,0
.59629345,7.751987,0,0,1
-.60336876,10.964847,0,0,1
.3378334,12.194204,0,0,1
.40404224,9.0804329,0,0,1
-.7155695,9.7777567,0,0,1
-.28174305,8.1434679,0,0,0
-.094103813,8.2567282,1,0,0
-.12369442,9.6989908,1,0,0
-.34380531,10.85153,1,0,0
.0012197495,8.8366146,0,1,0
-.17322254,8.4363317,0,1,0
.074501991,7.6352983,0,1,0
-1.1752062,8.8627424,0,1,0
.18094063,7.3449717,0,1,0
-.29412651,7.0837488,0,1,0
.68956375,7.9859967,0,0,1
.69612503,8.508111,0,0,1
1.2204084,7.6651511,0,0,1
.26095676,8.7439604,0,0,1
.42806816,10.500859,0,1,0
.15946865,10.628374,0,1,0
.034594536,11.294443,0,1,0
.065969467,7.9202557,0,1,0
.22789955,8.600378,0,1,0
.10895061,8.5347462,1,0,0
.10616207,8.4799395,1,0,0
-.21613312,8.1683187,0,1,0
-.2299099,8.829546,0,0,1
-.21215534,7.4751711,0,0,1
-.14443207,7.9202557,0,0,1
.79838276,8.8914213,1,0,0
-.89798927,8.613471,1,0,0
.81973839,8.7439604,1,0,0
-1.0929165,9.6989908,0,1,0
-.11040306,9.7120838,1,0,0
.068630219,10.479406,1,0,0
-.082262993,7.6326542,0,0,0
.340065,7.6326418,0,0,1
-.42128181,6.9909406,0,0,0
-.25629807,10.796709,0,1,0
.0074453354,14.161448,0,0,1
-.17936611,10.139459,0,0,1
-.014452934,9.6989908,0,0,1
.61782074,7.539988,0,1,0
-.076420784,8.1683187,0,1,0
-.00056266785,7.0039649,0,1,0
.97223473,7.9751306,1,0,0
-.66368389,7.4094982,1,0,0
.057830811,7.7628531,1,0,0
-.37726688,7.9691138,0,1,0
.33265781,7.183569,0,1,0
.010717392,8.9498749,1,0,0
.32715321,8.7826996,1,0,0
-.21686745,7.6326542,1,0,0
.27857208,8.6682777,0,0,1
.15160465,7.9203238,1,0,0
-.31167793,8.6134024,0,1,0
.19275093,9.6989908,0,1,0
-.2915554,10.340704,0,1,0
-.082109451,10.998274,0,0,1
.016976357,13.45422,0,0,1
.1966238,6.9253087,0,1,0
-.0037717819,8.6791439,0,0,1
.39674282,7.4643049,0,1,0
.20530701,7.1345229,0,1,0
-.23213768,7.9859967,0,1,0
-.10516357,7.9072313,0,0,1
.23359108,7.6326542,0,0,1
.023154259,10.823402,1,0,0
.24088669,8.1025772,0,1,0
-.17708683,8.0895529,0,1,0
.88349628,8.885417,0,1,0
.6851635,8.5489445,1,0,0
.34504318,6.9394946,0,1,0
.20386505,7.9464517,0,0,1
.45492935,7.9751306,0,0,1
-.38726616,9.9013252,0,0,1
.64066601,8.9753284,0,0,1
-.63132858,10.353398,0,0,1
.18452549,7.9751306,0,0,1
.079684258,7.2271767,0,0,1
.013542175,7.1345229,0,0,1
-.038014412,7.069706,0,0,1
-.19952297,7.6971121,0,0,0
.84065819,9.0703821,0,0,0
.38232327,8.8366146,0,1,0
.49511147,10.625054,0,1,0
-.22770119,7.8276701,0,0,1
-.20559788,7.7628531,0,0,1
.39148712,9.7120152,0,0,0
-.11434174,8.5687475,1,0,0
-.012152672,7.751987,0,1,0
1.0015993,9.2420921,0,0,0
-.018353462,8.3258009,0,1,0
-.52300549,8.1025772,0,0,0
.092282295,6.939507,1,0,0
-.29234028,7.9203238,0,1,0
.1501112,9.3807936,0,1,0
.51795578,8.8209219,0,1,0
-.11068821,7.4751711,0,1,0
-.032975197,11.638694,0,0,1
.10103893,8.0381193,0,0,1
-.11911106,8.600378,0,1,0
.18463707,9.584569,0,1,0
.41166496,9.5297623,0,1,0
-.017090797,8.7930069,0,1,0
.46679592,10.758586,0,1,0
-.19448566,10.915988,0,0,1
-.13659096,9.2935257,0,0,1
-.27786064,9.9352388,0,0,1
.16486263,8.600378,1,0,0
-.15920067,12.460968,1,0,0
.37663937,10.500859,0,1,0
-.16937065,8.8366146,0,0,1
.17332077,9.4861536,0,0,1
.16409397,8.3872862,0,0,1
-.23611069,8.8614655,0,0,1
.12336063,9.4018602,0,0,1
-.16174889,9.5558901,0,0,1
.12521267,8.6791439,1,0,0
-.89668655,8.5489445,0,0,1
-.093297958,9.0737429,0,1,0
.077895164,9.0639095,0,1,0
.08957386,8.7625475,0,1,0
.57779789,9.0804329,0,1,0
-.56058884,9.0156164,0,1,0
-.10189915,8.5300217,0,0,1
-.13830948,7.2819834,0,0,1
.4189806,7.6840878,0,1,0
.34521484,6.9113793,0,0,1
.43564892,7.9751306,0,0,1
-.30347919,7.9203238,0,0,1
-.37201977,9.3807936,0,0,1
1.0175152,8.7439604,0,0,1
-.35317421,7.2726469,0,0,1
-.23934841,8.9208879,0,0,1
-.041000366,10.179301,0,0,0
-.25840855,7.6184559,0,1,0
-.17007828,9.1730871,0,1,0
1.0607891,8.9498749,0,0,1
-.21543598,7.5443478,0,1,0
.73153877,7.1218162,0,1,0
-.43709755,7.8276701,0,1,0
-.097762108,7.4751711,0,0,1
-.42661762,7.0039649,0,0,1
.065480232,7.4459333,0,1,0
-.082844734,9.0156164,0,1,0
-.57139778,8.3389664,0,0,1
-.33842468,8.0998592,0,0,1
-.03953743,8.2331352,0,0,1
-.20639896,8.1683187,0,0,1
-.4821043,7.3404369,0,0,1
-.018774033,7.3274126,0,0,1
-.32581997,9.5044565,0,0,0
-.15136909,7.2271767,1,0,0
-.16571999,9.2669306,0,1,0
.15380764,7.2819834,1,0,0
.44474697,7.9751306,0,0,0
-.48354816,7.2271767,1,0,0
-.0042085648,7.069706,1,0,0
.062869072,8.9498749,1,0,0
.2097683,7.5890341,1,0,0
-1.194232,7.3964057,0,0,1
-.010328293,7.0862508,0,0,0
-.7635479,11.735872,1,0,0
-.59426498,7.183569,0,1,0
.36383438,8.6791439,0,1,0
-.23454475,8.6134024,0,0,1
-.42003727,9.263011,0,0,0
.18397045,10.683181,0,0,1
-.11805058,12.643277,0,0,1
.17012882,11.095592,0,0,1
.1754179,10.130255,0,0,1
-.16847515,10.98173,0,0,1
.20718765,6.9113793,1,0,0
.072891235,7.2819834,0,1,0
-.18087387,8.9788151,1,0,0
.24050808,8.5489445,0,1,0
.67988205,6.9113793,0,0,0
-.13598919,6.9253087,0,1,0
.30337906,8.3258009,1,0,0
.39533901,8.613471,0,1,0
-.2226963,7.40943,0,0,1
.29630566,9.0737429,0,1,0
-.27071476,9.3066177,0,1,0
-.32613468,7.0782084,0,1,0
.51845741,8.4695244,0,1,0
.61213398,8.1025772,0,0,1
-.33435154,8.885417,0,0,1
.11619186,8.3257895,1,0,0
.41075802,11.153861,1,0,0
-1.1450634,8.3772345,0,1,0
-.23174953,8.2437029,1,0,0
1.1190605,7.3449717,1,0,0
-.38417339,9.584569,0,0,1
.089831352,8.8366146,0,0,1
.66594601,8.0381193,0,1,0
.31314087,7.6326418,0,1,0
.024486542,6.9253087,0,1,0
.1231308,7.5890341,0,0,1
-.25140762,8.6589413,0,0,1
-.042780876,8.2567282,0,0,1
.45330143,7.9464517,0,0,1
-.36694622,8.2328568,0,0,0
.12276173,8.3902597,1,0,0
.28087997,8.0895529,1,0,0
-.097198486,6.939507,1,0,0
-.072605133,8.8914213,0,1,0
-.15399647,7.6326418,0,1,0
-.5727005,7.539988,0,0,1
.099295616,7.9859967,0,0,1
.054643631,7.1862864,0,0,1
-.61688614,8.600378,0,0,1
.63045979,8.6682777,0,1,0
.057153702,7.1218162,0,1,0
-.27299404,8.8883171,0,1,0
-.056352615,7.8276701,0,1,0
.4304266,7.7628531,0,1,0
.42329788,8.9753284,0,0,0
-.27610874,7.539988,0,0,0
-.087118149,7.6840878,1,0,0
.37777519,9.7120152,0,0,0
.35856724,9.0737429,0,1,0
.30919743,7.2271767,0,1,0
-.4418478,8.5208178,0,0,0
-.64473915,7.4751711,0,0,0
.078384399,7.9751306,0,1,0
